DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2016,17838.837,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2017,17998.218,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2018,17942.604,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2019,18456.640,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2020,19485.982,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2021,21325.117,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,AT,2022,19662.172,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2014,4605.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2015,4726.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2016,4733.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2017,4756.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2018,4685.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2019,4726.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2020,4795.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2021,4912.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BA,2022,4929.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1990,18414.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1991,19897.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1992,20245.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1993,21090.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1994,21358.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1995,22109.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1996,23229.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1997,22933.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1998,23388.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,1999,23482.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2000,23738.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2001,24396.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2002,25921.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2003,26026.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2004,19305.700,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2005,19016.500,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2006,19332.200,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2007,19204.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2008,19513.600,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2009,19525.800,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2010,19925.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2011,19249.400,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2012,19709.500,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2013,19810.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2014,18939.900,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2015,18812.400,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2016,18849.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2017,18537.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2018,18508.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2019,18357.200,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2020,18663.200,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2021,19267.500,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BE,2022,16226.300,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1990,10474.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1991,10405.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1992,9998.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1993,10021.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1994,9806.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1995,10956.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1996,11486.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1997,9882.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1998,10540.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,1999,10115.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2000,9858.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2001,9751.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2002,9306.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2003,9311.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2004,8770.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2005,9046.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2006,9305.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2007,9376.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2008,10027.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2009,10302.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2010,10559.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2011,10912.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2012,10838.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2013,10537.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2014,10590.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2015,10644.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2016,10733.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2017,11137.538,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2018,10963.025,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2019,10843.892,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2020,11356.181,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2021,11953.294,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,BG,2022,11969.685,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1990,449.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1991,472.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1992,587.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1993,651.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1994,675.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1995,759.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1996,824.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1997,834.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1998,904.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,1999,952.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2000,1055.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2001,1042.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2002,1157.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2003,1295.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2004,1316.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2005,1433.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2006,1500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2007,1608.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2008,1683.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2009,1722.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2010,1738.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2011,1723.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2012,1673.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2013,1437.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2014,1425.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2015,1515.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2016,1585.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2017,1664.474,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2018,1688.278,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2019,1771.692,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2020,1805.835,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2021,1817.408,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CY,2022,1778.285,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1990,9623.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1991,9873.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1992,10343.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1993,11399.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1994,13184.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1995,14847.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1996,16011.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1997,15503.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1998,14506.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,1999,14048.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2000,13822.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2001,14239.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2002,14121.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2003,14508.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2004,14525.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2005,14719.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2006,15198.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2007,14646.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2008,14703.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2009,14687.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2010,15028.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2011,14200.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2012,14581.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2013,14716.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2014,14125.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2015,14382.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2016,14935.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2017,15211.270,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2018,15049.536,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2019,15256.834,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2020,15972.480,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2021,17259.956,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,CZ,2022,15702.198,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1990,137054.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1991,122154.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1992,122803.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1993,126093.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1994,124533.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1995,127176.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1996,134151.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1997,130812.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1998,130476.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,1999,131281.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2000,130500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2001,134000.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2002,136500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2003,139100.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2004,140400.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2005,141300.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2006,141500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2007,140100.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2008,139500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2009,139200.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2010,141700.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2011,136600.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2012,137000.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2013,136000.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2014,129600.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2015,128700.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2016,128200.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2017,130924.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2018,127880.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2019,126539.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2020,127426.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2021,131500.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DE,2022,134267.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1990,9670.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1991,10135.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1992,10209.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1993,10332.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1994,10428.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1995,10295.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1996,10596.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1997,10317.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1998,10263.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,1999,10284.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2000,10215.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2001,10159.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2002,10190.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2003,10262.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2004,10332.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2005,10449.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2006,10573.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2007,10349.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2008,10280.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2009,10096.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2010,10389.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2011,10111.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2012,9989.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2013,10307.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2014,10104.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2015,10176.653,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2016,10270.441,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2017,9836.572,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2018,9741.836,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2019,10241.654,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2020,10316.624,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2021,10838.212,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC_OTH_HH_E,E7000,GWH,DK,2022,9520.728,
