DATAFLOW,LAST UPDATE,freq,unit,hazard,wst_oper,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EE,2014,6613240,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EE,2016,6506160,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EE,2018,8136148,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EE,2020,8965421,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2004,3393770,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2006,10527323,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2008,5250963,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2010,11722265,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2012,8368133,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2014,7609093,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2016,3409795,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2018,6049420,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EL,2020,7117893,p
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2004,30916058,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2006,42288921,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2008,70354532,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2010,80288909,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2012,56939199,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2014,50319456,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2016,45622060,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2018,59425435,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ES,2020,51715301,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2004,804040000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2006,919980000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2008,944450000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2010,948560000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2012,959250000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2014,965130000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2016,980760000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2018,1058850000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU27_2020,2020,1036080000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2004,889770000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2006,1028920000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2008,1087460000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2010,1058510000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2012,1064850000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2014,1083100000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2016,1101500000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,EU28,2018,1177240000,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2004,17276282,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2006,18590369,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2008,22855427,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2010,31998572,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2012,31700341,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2014,12854027,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2016,9271982,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2018,14506107,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FI,2020,11749054,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2004,174161057,s
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2006,175796985,s
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2008,194549002,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2010,200677448,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2012,191314823,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2014,192494192,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2016,199331337,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2018,215398124,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,FR,2020,188431526,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2004,422167,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2006,657751,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2008,383835,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2010,403242,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2012,1036374,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2014,1643786,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2016,1886083,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2018,2102312,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HR,2020,2507824,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2004,2212102,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2006,3216895,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2008,5440040,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2010,5125324,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2012,5072018,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2014,6973886,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2016,8068726,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2018,11616467,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,HU,2020,15029900,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2004,11617843,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2006,15462353,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2008,10415485,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2010,3356440,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2012,2811788,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2014,4999172,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2016,6677532,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2018,7705389,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IE,2020,8804899,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2004,82700,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2008,441730,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2010,321015,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2012,346823,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2014,599774,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2016,811200,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2018,1059605,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IS,2020,840474,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2004,57167374,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2006,75632616,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2008,87826097,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2010,93036713,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2012,98968790,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2014,99714421,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2016,107487175,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2018,116994354,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,IT,2020,122671367,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2004,1030870,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2006,1211591,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2008,1361310,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2010,1062396,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2012,1065147,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2014,1284692,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2016,1837498,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2018,1707281,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LT,2020,1837430,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2004,5363409,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2006,6429056,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2008,5311371,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2010,6163387,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2012,6624863,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2014,5057422,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2016,6677928,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2018,7671679,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LU,2020,7203682,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2004,303627,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2006,455855,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2008,646239,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2010,312399,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2012,807758,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2014,1094359,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2016,1337465,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2018,1063953,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,LV,2020,1431063,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ME,2012,70405,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ME,2014,74825,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ME,2016,44623,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ME,2018,66866,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,ME,2020,59206,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2008,322550,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2010,330587,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2012,67533,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2014,159,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2018,1060076,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MK,2020,538091,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2004,50605,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2006,144593,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2008,176159,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2010,176954,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2012,551708,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2014,831386,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2016,1090838,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2018,1802871,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,MT,2020,2989295,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2004,57142955,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2006,61770469,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2008,66692585,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2010,57964213,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2012,59880430,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2014,59257658,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2016,63770231,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2018,63157367,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NL,2020,60225123,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2004,2683076,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2006,4103995,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2008,4541615,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2010,2565887,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2012,4446057,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2014,4901532,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2016,5076385,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2018,5238192,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,NO,2020,4649881,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2004,97561003,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2006,137846646,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2008,106245911,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2010,109694779,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2012,116044432,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2014,131267418,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2016,111383892,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2018,112539288,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PL,2020,97903959,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2004,10139325,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2006,8348498,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2008,4584414,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2010,4117240,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2012,4697291,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2014,5707970,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2016,5123675,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2018,5622686,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,PT,2020,5878130,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2004,6544500,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2006,4668368,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2008,8171505,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2010,7521694,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2012,8714402,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2014,7584057,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2016,7837453,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2018,6928974,
ESTAT:ENV_WASTRT(1.0),30/05/23 23:00:00,A,T,HAZ_NHAZ,RCV_R_B,TOTAL,RO,2020,8368748,
